Timestamp,УКК1_объем,УКК1_ОЧИ,УКК1_ОЧМ,УКК1_ароматика,УКК1_олефины,ЛФ_объем,ЛФ_ОЧИ,ЛФ_ОЧМ,ЛФ_ароматика,ЛФ_олефины,35/5_объем,35/5_ОЧИ,35/5_ОЧМ,35/5_ароматика,35/5_олефины,УПБКА1_объем,УПБКА1_ОЧИ,УПБКА1_ОЧМ,УПБКА1_ароматика,УПБКА1_олефины,УПБКА2_объем,УПБКА2_ОЧИ,УПБКА2_ОЧМ,УПБКА2_ароматика,УПБКА2_олефины,БГБ_объем,БГБ_ОЧИ,БГБ_ОЧМ,БГБ_аромат,БГБ_олефы,ЛББГБ_объем,ЛББГБ_ОЧИ,ЛББГБ_ОЧМ,ЛББГБ_ароматика,ЛББГБ_олефины,ЛЧ_объем,ЛЧ_ОЧИ,ЛЧ_ОЧМ,ЛЧ_ароматика,ЛЧ_олефины,НК_объем,НК_ОЧИ,НК_ОЧМ,НК_empty_1,НК_empty_2,Премиум_1448_объем,Премиум_1415_объем,95_объем_сумма,95_ОЧИ,95_ОЧМ,95_ароматика,95_олефины,вход,отклонение
10.1.17 5:00,105.3453143649631,93.53205871582033,82.39275360107422,26.246795654296875,22.097230911254883,105.08,99.97635650634764,89.24224090576173,66.3,0.910871148109436,25.1,80.69902801513672,78.83158111572266,,,31.23,97.21290588378906,98.20667266845705,,,9.990051651000977,97.22480010986328,95.00724029541016,,,34.961354404025606,90.4863052368164,80.5442886352539,36.10862350463867,10.787790298461914,29.997063827514648,96.4,83.0,,,5.004854620827569,95.4,85.4,,,0.0174860224127769,69.0,60.3,,,150.38,205.73,356.0,95.03,85.23,33.09288024902344,12.856298446655272,346.72,9.39
10.1.17 5:29,105.06238827175564,93.46051025390624,82.3751449584961,26.28659439086914,22.018611907958984,105.47,99.92208862304688,89.20817565917967,66.1,0.82833194732666,24.3,80.72750854492188,78.88990783691406,,,30.29,97.19288635253906,98.24174499511719,,,10.586349296569823,97.25695037841797,95.07538604736328,,,34.664214833577475,90.42135620117188,80.51123809814453,36.00266647338867,10.540836334228516,31.23442726135254,96.4,83.0,,,4.6624780244297455,95.4,85.4,,,3.3353694829055005,69.0,60.3,,,150.13,207.95,358.0,95.0,85.15,32.38833999633789,13.074952125549316,349.64,8.44
10.1.17 6:00,104.97531984117296,93.50404357910156,82.39695739746092,26.238325119018555,22.06926155090332,106.48,99.8957061767578,89.12259674072266,66.1,0.8238278031349182,22.9,80.74564361572266,78.87165069580078,,,30.85,97.2811279296875,98.33018493652345,,,10.8622951719496,97.37135314941406,95.13265228271484,,,33.787260860866965,90.3691864013672,80.49347686767578,36.13230514526367,10.514866828918455,31.424526172214083,96.4,83.0,,,5.494799968931409,95.4,85.4,,,5.15495670106676,69.0,60.3,,,150.16,210.98,361.0,94.91,85.01,32.71263122558594,12.772966384887695,351.98,9.15
10.1.17 6:30,104.47268948025172,93.50214385986328,82.38072967529298,26.32341194152832,22.00225830078125,107.11,99.94687652587889,89.15328979492188,66.1,0.8998732566833496,21.7,80.72077178955078,78.86483001708984,,,32.71,97.27201843261719,98.29381561279298,,,11.705909644232856,97.4245834350586,95.15563201904298,,,31.4930044386122,90.41167449951173,80.47628784179686,36.10398864746094,10.321112632751465,31.59395302666558,96.4,83.0,,,5.589867824978298,95.4,85.4,,,5.013551913367378,69.0,60.3,,,149.89,209.04,358.0,95.05,85.25,32.775421142578125,12.4569673538208,351.4,7.52
10.1.17 6:59,103.35059611002605,93.4227294921875,82.35099029541014,26.257318496704105,21.99977302551269,105.85,99.92805480957033,89.16439819335938,66.1,0.7571907639503479,24.9,80.73661804199219,78.8651351928711,,,33.11,97.235107421875,98.24163818359376,,,12.168309497833253,97.45787048339844,95.19743347167967,,,31.888360892401803,90.37331390380861,80.45086669921875,35.9833869934082,10.249703407287598,31.86754389868842,96.4,83.0,,,4.547053270869784,95.4,85.4,,,4.9846166557735865,69.0,60.3,,,150.06,210.33,360.0,94.86,85.12,32.289165496826165,12.31166934967041,352.64,7.74
10.1.17 7:30,95.58422164916993,93.44513702392578,82.36027526855469,25.73341941833496,22.199563980102536,100.68,99.96222686767578,89.18683624267578,66.1,0.8579657673835754,25.7,80.70734405517578,78.84562683105469,,,33.81,97.20717620849608,98.28234100341797,,,9.882483985688951,97.48917388916016,95.21965789794922,,,28.913341818915477,90.37789916992189,80.43278503417967,35.89905548095703,10.076376914978027,34.37329487270779,96.4,83.0,,,1.979020294712649,95.4,85.4,,,4.989910003874037,69.0,60.3,,,150.07,189.15,339.0,95.07,85.28,31.172313690185547,13.495868682861328,335.94,3.28
10.1.17 8:00,97.57182286580404,93.46483612060547,82.37242889404298,26.246118545532227,21.996244430541992,103.95,99.92420196533203,89.18663787841797,66.1,0.7563470602035522,29.1,80.72952270507811,78.85411834716798,,,44.27,97.17744445800781,98.23554229736328,,,12.66377912097507,97.5242691040039,95.22780609130861,,,31.34768886566162,90.30908966064452,80.39862060546875,35.466182708740234,10.4260835647583,27.733750449286568,96.4,83.0,,,4.72488558822208,95.4,85.4,,,4.991277980804443,69.0,60.3,,,149.76,211.05,360.0,94.93,85.45,31.567132949829105,12.027254104614258,356.35,4.46
10.1.17 8:29,103.14993260701496,93.48778533935547,82.38622283935547,26.206802368164062,22.022958755493164,104.33,99.91368865966798,89.17711639404298,66.1,0.9298073053359984,25.1,80.7657699584961,78.87160491943358,,,45.88,97.1473159790039,98.20365142822264,,,13.009886688656277,97.52645874023438,95.27378845214845,,,31.453058369954427,90.15924835205078,80.36821746826173,35.53955078125,10.420454025268556,26.24070368872749,96.4,83.0,,,1.2997365343901846,95.4,85.4,,,4.965911346011692,69.0,60.3,,,150.48,210.71,361.0,95.23,85.58,31.246898651123047,11.819106101989746,355.41,5.79
10.1.17 9:00,103.57233412000868,93.51239013671876,82.38741302490233,26.144184112548828,22.020750045776367,103.07,99.87825775146483,89.18126678466798,66.0,0.6560877561569213,22.5,80.73175811767578,78.88603973388672,,,47.61,97.211669921875,98.26517486572264,,,14.487988355424667,97.60052490234376,95.29457855224608,,,30.73717324998644,90.22290802001952,80.42176818847656,35.58938217163086,10.108040809631348,27.201390075683594,96.4,83.0,,,0.2125622625980112,95.4,85.4,,,4.985181654824151,69.0,60.3,,,150.26,208.36,358.0,95.28,85.61,31.320150375366207,11.817607879638672,354.35,4.28
10.1.17 9:30,102.87107306586373,93.47753143310547,82.38707733154298,26.228992462158203,22.02153205871582,102.86,99.86033630371091,89.10956573486328,66.1,0.9217432737350464,22.7,80.7114028930664,78.89073944091797,,,47.86,97.1729736328125,98.23816680908205,,,15.464247099558513,97.63726043701173,95.31011199951173,,,30.68822559780545,90.23838043212889,80.40172576904298,35.627315521240234,10.304166793823242,27.28870743645562,96.4,83.0,,,0.1216603931453492,95.4,85.4,,,4.996660587522719,69.0,60.3,,,149.97,208.94,358.0,95.33,85.71,31.29276657104492,11.7066650390625,354.91,4.0
10.1.17 9:59,103.60949215359156,93.46884918212889,82.36579895019531,26.14774513244629,22.025859832763672,102.81,99.8852081298828,89.11145782470702,66.1,0.9701696634292603,22.4,80.71336364746092,78.88126373291014,,,47.81,97.18415069580078,98.22449493408205,,,15.5374913321601,97.67540740966798,95.33839416503906,,,31.18332532246908,90.30231475830078,80.40595245361328,35.76513671875,10.336499214172363,27.1711051940918,96.4,83.0,,,0.1841224649714099,95.4,85.4,,,5.001448414060804,69.0,60.3,,,149.87,209.65,359.0,95.346435546875,85.61443328857422,31.27825736999512,11.70496940612793,355.67,3.85
10.1.17 10:30,102.91442320081924,93.4505615234375,82.35648345947266,26.000738143920895,22.044981002807617,102.96,99.90252685546876,89.14962768554686,66.2,0.8131877779960632,23.0,80.74026489257811,78.91875457763672,,,47.13,97.17601776123048,98.27654266357422,,,16.394323274824355,97.66612243652345,95.37242126464845,,,29.81939040289985,90.34228515625,80.4389419555664,35.89382553100586,10.157209396362305,27.16653972201877,96.4,83.0,,,0.0733507748279306,95.4,85.4,,,5.02895614835951,69.0,60.3,,,150.44,208.32,358.0,95.31924438476561,85.62724304199219,31.119218826293945,11.865608215332031,354.5,4.26
10.1.17 11:00,103.0680408053928,93.45507049560547,82.36728668212889,25.931133270263672,22.0749626159668,102.09,99.90305328369139,89.16304779052734,66.2,0.8565509915351867,22.1,80.72215270996092,78.9242172241211,,,46.85,97.20042419433594,98.35315704345705,,,18.50372536977132,97.68933868408205,95.38981628417967,,,29.012120713127985,90.32795715332033,80.4537811279297,35.80582809448242,10.577391624450684,26.979045295715327,96.4,83.0,,,0.075220577749941,95.4,85.4,,,4.98033439318339,69.0,60.3,,,149.75,209.95,359.0,95.39427947998048,85.72361755371094,31.12144660949707,11.85708713531494,353.68,6.01
10.1.17 11:29,102.1620484246148,93.46025848388673,82.3567123413086,25.771413803100582,22.112123489379883,102.46,99.97259521484376,89.2459716796875,66.2,1.0207704305648804,21.8,80.68062591552734,78.87948608398438,,,47.48,97.1852340698242,98.31715393066406,,,16.27735184563531,97.72337341308592,95.37931060791016,,,28.96606657240126,90.19764709472656,80.35103607177734,35.47816467285156,10.265746116638184,26.925001758999294,96.4,83.0,,,0.1513145780397786,95.4,85.4,,,4.963799969355265,69.0,60.3,,,150.07,208.27,358.0,95.37763214111328,85.71333312988281,31.103349685668945,11.924009323120115,351.19,7.15
10.1.17 12:00,102.06638361612956,93.43868255615233,82.35253143310547,25.730037689208984,22.160118103027344,101.56,100.00684356689452,89.21917724609375,66.6,0.9724034070968628,24.7,80.75077819824217,78.96347808837889,,,46.92,97.22577667236328,98.2778091430664,,,17.146826638115776,97.69876861572264,95.37206268310547,,,27.270992745293512,90.25641632080078,80.4085464477539,35.462379455566406,10.224632263183594,26.332715013292106,96.4,83.0,,,0.1101595595479011,95.4,85.4,,,5.016912290785048,69.0,60.3,,,150.21,209.72,359.0,95.23719024658205,85.63050079345702,30.615535736083984,11.501208305358888,351.1,8.83
10.1.17 12:30,102.2205563015408,93.43193054199219,82.3449478149414,25.808128356933597,22.129306793212887,101.55,100.01239013671876,89.24778747558595,66.7,0.8833531737327575,24.0,80.78185272216798,78.99425506591797,,,46.76,97.2220687866211,98.32925415039062,,,16.44024435679118,97.7240753173828,95.34298706054688,,,28.16924525366889,90.2083740234375,80.37559509277344,35.43143081665039,10.21500301361084,26.37544119093153,96.4,83.0,,,0.0750661311050256,95.4,85.4,,,4.99666067759196,69.0,60.3,,,150.22,213.26,363.0,95.14554595947264,85.57752990722656,30.568683624267575,11.614706993103027,350.62,12.86
10.1.17 12:59,102.12119420369466,93.41307830810547,82.34545135498048,25.78156471252441,22.108362197875977,101.86,100.07613372802734,89.32222747802734,66.9,0.8869212865829467,21.6,80.70521545410156,78.90740966796875,,,47.19,97.16234588623048,98.27619171142578,,,16.276516056060792,97.777099609375,95.38645935058592,,,28.672060945298934,90.1818389892578,80.40892791748048,35.57883834838867,10.279500007629396,26.352454333835176,96.4,83.0,,,0.075044747442007,95.4,85.4,,,4.9498527685801195,69.0,60.3,,,150.43,212.1,362.0,95.57987976074217,85.68639373779298,30.604537963867188,12.1465425491333,349.11,13.42
10.1.17 13:30,101.98042509290909,93.43069458007811,82.35331726074217,25.734010696411133,22.12114906311035,101.29,100.09072113037108,89.3480453491211,66.9,0.9357224106788636,21.1,80.68120574951173,78.92477416992188,,,46.17,97.1716537475586,98.31874084472656,,,16.59880098766751,97.76869201660156,95.38666534423827,,,29.29873169793023,90.09684753417967,80.35408782958984,35.436378479003906,10.452608108520508,25.736923281351725,96.4,83.0,,,0.0725581638514995,95.4,85.4,,,5.000318405363295,69.0,60.3,,,150.3,209.86,360.0,95.51622009277344,85.72170257568358,30.626609802246094,12.210841178894045,347.28,12.89
10.1.17 14:00,101.36040785047744,93.42715454101561,82.32875061035155,25.654617309570312,22.101205825805664,101.0,100.08297729492188,89.34246063232422,66.7,0.8419572710990905,21.2,80.66302490234375,78.93183135986328,,,46.32,97.21259307861328,98.39408874511719,,,16.358745850457087,97.85379028320312,95.32987976074217,,,29.73049742380778,90.1466827392578,80.34266662597656,35.494232177734375,10.165566444396973,25.665680482652448,96.4,83.0,,,0.0735341471102502,95.4,85.4,,,5.007812394036187,69.0,60.3,,,149.5,209.25,358.0,95.5200424194336,85.70167541503906,30.665815353393555,12.07684326171875,346.68,12.07
10.1.17 14:29,100.67855792575412,93.38268280029298,82.30027770996092,25.803354263305664,21.977807998657227,100.94,100.07575988769533,89.38726043701173,66.8,0.9957323670387268,21.3,80.69812774658203,78.9632797241211,,,46.08,97.19120025634764,98.3521728515625,,,15.438021267784968,97.83526611328124,95.26810455322264,,,29.577145067850747,90.19593048095705,80.32106018066406,35.27864456176758,10.390740394592283,25.86876786549886,96.4,83.0,,,0.0704106299413575,95.4,85.4,,,4.982653925153945,69.0,60.3,,,150.0,208.42,358.0,95.55815887451173,85.68233489990233,30.470197677612305,12.244304656982422,344.93,13.49
